034  1.505545305           0.163371037  0.000145167        0.142978857  0.000318686        0.104116680  0.000354182        0.079987206  0.000684122        0.072150228  0.002917176        0.125433994  0.012679435        
035  1.527525232           0.159557827  0.000143661        0.141722125  0.000314548        0.103951379  0.000353493        0.080016819  0.000648949        0.072292101  0.002730113        0.123239238  0.012217281        
036  1.549193338           0.155861170  0.000142187        0.140461634  0.000310640        0.103776847  0.000353111        0.080046741  0.000619101        0.072410932  0.002565754        0.121195642  0.011792795        
037  1.570562532           0.152278357  0.000140746        0.139199159  0.000306941        0.103593349  0.000352966        0.080076415  0.000593785        0.072509594  0.002420639        0.119288385  0.011396148        
038  1.591644852           0.148806549  0.000139336        0.137936340  0.000303432        0.103401146  0.000352996        0.080105358  0.000572303        0.072590632  0.002291925        0.117504308  0.011020885        
039  1.612451550           0.145442813  0.000137959        0.136674678  0.000300098        0.103200498  0.000353153        0.080133153  0.000554049        0.072656292  0.002177273        0.115831727  0.010662836        
040  1.632993162           0.142184153  0.000136613        0.135415553  0.000296925        0.102991667  0.000353395        0.080159446  0.000538495        0.072708555  0.002074743        0.114260272  0.010319356        
041  1.653279569           0.139027538  0.000135301        0.134160222  0.000293899        0.102774912  0.000353689        0.080183932  0.000525191        0.072749165  0.001982720        0.112780732  0.009988798        
042  1.673320053           0.135969923  0.000134020        0.132909830  0.000291009        0.102550496  0.000354008        0.080206357  0.000513757        0.072779653  0.001899849        0.111384926  0.009670155        
043  1.693123347           0.133008266  0.000132771        0.131665415  0.000288245        0.102318679  0.000354330        0.080226503  0.000503872        0.072801364  0.001824986        0.110065583  0.009362818        
044  1.712697677           0.130139547  0.000131555        0.130427919  0.000285598        0.102079724  0.000354639        0.080244192  0.000495267        0.072815474  0.001757156        0.108816234  0.009066412        
045  1.732050808           0.127360779  0.000130370        0.129198187  0.000283060        0.101833893  0.000354920        0.080259275  0.000487721        0.072823014  0.001695527        0.107631119  0.008780694        
046  1.751190072           0.124669019  0.000129216        0.127976982  0.000280623        0.101581447  0.000355164        0.080271632  0.000481053        0.072824884  0.001639379        0.106505101  0.008505481        
047  1.770122406           0.122061377  0.000128094        0.126764985  0.000278280        0.101322646  0.000355363        0.080281165  0.000475112        0.072821866  0.001588089        0.105433591  0.008240610        
048  1.788854382           0.119535019  0.000127002        0.125562803  0.000276026        0.101057751  0.000355512        0.080287798  0.000469777        0.072814646  0.001541114        0.104412481  0.007985911        
049  1.807392228           0.117087180  0.000125941        0.124370973  0.000273855        0.100787017  0.000355606        0.080291472  0.000464949        0.072803816  0.001497981        0.103438091  0.007741199        
050  1.825741858           0.114715163  0.000124909        0.123189971  0.000271761        0.100510699  0.000355645        0.080292144  0.000460548        0.072789893  0.001458271        0.102507109  0.007506261        
051  1.843908891           0.112416341  0.000123907        0.122020213  0.000269741        0.100229048  0.000355627        0.080289784  0.000456508        0.072773325  0.001421620        0.101616555  0.007280860        
052  1.861898673           0.110188162  0.000122934        0.120862062  0.000267789        0.099942313  0.000355551        0.080284376  0.000452778        0.072754500  0.001387703        0.100763736  0.007064735        
053  1.879716291           0.108028152  0.000121988        0.119715829  0.000265901        0.099650738  0.000355419        0.080275909  0.000449315        0.072733752  0.001356236        0.099946213  0.006857606        
054  1.897366596           0.105933911  0.000121071        0.118581784  0.000264075        0.099354564  0.000355232        0.080264385  0.000446085        0.072711371  0.001326966        0.099161774  0.006659174        
055  1.914854216           0.103903115  0.000120180        0.117460151  0.000262306        0.099054025  0.000354990        0.080249812  0.000443058        0.072687606  0.001299671        0.098408404  0.006469129        
056  1.932183566           0.101933518  0.000119315        0.116351117  0.000260592        0.098749353  0.000354697        0.080232202  0.000440214        0.072662671  0.001274153        0.097684264  0.006287154        
057  1.949358869           0.100022949  0.000118477        0.115254835  0.000258930        0.098440775  0.000354355        0.080211577  0.000437532        0.072636750  0.001250237        0.096987673  0.006112927        
058  1.966384161           0.098169312  0.000117662        0.114171426  0.000257316        0.098128510  0.000353965        0.080187959  0.000434998        0.072610000  0.001227768        0.096317085  0.005946124        
059  1.983263304           0.096370584  0.000116872        0.113100980  0.000255749        0.097812774  0.000353530        0.080161377  0.000432599        0.072582555  0.001206609        0.095671082  0.005786425        
060  2.000000000           0.094624813  0.000116106        0.112043563  0.000254226        0.097493778  0.000353054        0.080131861  0.000430324        0.072554529  0.001186639        0.095048354  0.005633515        
061  2.016597795           0.092930120  0.000115362        0.110999216  0.000252745        0.097171726  0.000352537        0.080099447  0.000428164        0.072526017  0.001167749        0.094447692  0.005487083        
062  2.033060091           0.091284692  0.000114640        0.109967956  0.000251304        0.096846817  0.000351984        0.080064169  0.000426111        0.072497101  0.001149844        0.093867973  0.005346830        
063  2.049390153           0.089686784  0.000113940        0.108949783  0.000249902        0.096519243  0.000351396        0.080026067  0.000424160        0.072467849  0.001132840        0.093308157  0.005212464        
064  2.065591118           0.088134716  0.000113260        0.107944677  0.000248535        0.096189194  0.000350775        0.079985180  0.000422302        0.072438315  0.001116660        0.092767275  0.005083703        
065  2.081665999           0.086626871  0.000112600        0.106952603  0.000247203        0.095856850  0.000350125        0.079941550  0.000420535        0.072408547  0.001101238        0.092244424  0.004960279        
066  2.097617696           0.085161692  0.000111960        0.105973512  0.000245904        0.095522388  0.000349447        0.079895219  0.000418852        0.072378580  0.001086514        0.091738758  0.004841931        
067  2.113448998           0.083737683  0.000111338        0.105007339  0.000244637        0.095185978  0.000348743        0.079846230  0.000417250        0.072348445  0.001072435        0.091249490  0.004728414        
068  2.129162590           0.082353403  0.000110734        0.104054009  0.000243400        0.094847785  0.000348016        0.079794627  0.000415725        0.072318163  0.001058954        0.090775877  0.004619492        
069  2.144761059           0.081007466  0.000110147        0.103113437  0.000242192        0.094507970  0.000347268        0.079740456  0.000414272        0.072287754  0.001046028        0.090317225  0.004514940        
070  2.160246899           0.079698542  0.000109577        0.102185527  0.000241012        0.094166685  0.000346501        0.079683761  0.000412890        0.072257228  0.001033619        0.089872879  0.004414547        
071  2.175622516           0.078425348  0.000109022        0.101270176  0.000239858        0.093824081  0.000345715        0.079624587  0.000411573        0.072226593  0.001021694        0.089442222  0.004318111        
072  2.190890230           0.077186654  0.000108484        0.100367271  0.000238730        0.093480300  0.000344914        0.079562979  0.000410320        0.072195853  0.001010223        0.089024674  0.004225440        
073  2.206052281           0.075981274  0.000107960        0.099476696  0.000237627        0.093135481  0.000344098        0.079498984  0.000409128        0.072165011  0.000999177        0.088619686  0.004136354        
074  2.221110833           0.074808072  0.000107450        0.098598327  0.000236547        0.092789758  0.000343270        0.079432648  0.000407993        0.072134063  0.000988533        0.088226738  0.004050682        
075  2.236067977           0.073665950  0.000106954        0.097732034  0.000235490        0.092443259  0.000342430        0.079364014  0.000406913        0.072103005  0.000978267        0.087845338  0.003968263        
076  2.250925735           0.072553858  0.000106471        0.096877685  0.000234454        0.092096107  0.000341580        0.079293130  0.000405886        0.072071833  0.000968361        0.087475021  0.003888943        
077  2.265686062           0.071470783  0.000106001        0.096035143  0.000233439        0.091748421  0.000340721        0.079220041  0.000404909        0.072040537  0.000958795        0.087115344  0.003812579        
078  2.280350850           0.070415752  0.000105543        0.095204268  0.000232445        0.091400317  0.000339855        0.079144791  0.000403981        0.072009109  0.000949552        0.086765887  0.003739033        
079  2.294921930           0.069387829  0.000105097        0.094384916  0.000231470        0.091051904  0.000338982        0.079067426  0.000403098        0.071977538  0.000940619        0.086426252  0.003668179        
080  2.309401077           0.068386114  0.000104662        0.093576943  0.000230514        0.090703288  0.000338104        0.078987991  0.000402259        0.071945814  0.000931979        0.086096057  0.003599894        
081  2.323790008           0.067409742  0.000104238        0.092780201  0.000229575        0.090354569  0.000337221        0.078906529  0.000401461        0.071913923  0.000923622        0.085774942  0.003534063        
082  2.338090389           0.066457880  0.000103824        0.091994543  0.000228655        0.090005847  0.000336335        0.078823086  0.000400704        0.071881854  0.000915534        0.085462561  0.003470577        
083  2.352303835           0.065529728  0.000103420        0.091219819  0.000227751        0.089657213  0.000335446        0.078737704  0.000399984        0.071849594  0.000907705        0.085158586  0.003409335        
084  2.366431913           0.064624515  0.000103026        0.090455879  0.000226863        0.089308757  0.000334556        0.078650428  0.000399301        0.071817128  0.000900125        0.084862701  0.003350240        
085  2.380476143           0.063741500  0.000102640        0.089702571  0.000225991        0.088960566  0.000333664        0.078561299  0.000398652        0.071784444  0.000892784        0.084574608  0.003293199        
086  2.394437999           0.062879970  0.000102264        0.088959746  0.000225134        0.088612722  0.000332772        0.078470362  0.000398036        0.071751527  0.000885673        0.084294019  0.003238126        
087  2.408318916           0.062039238  0.000101896        0.088227253  0.000224292        0.088265302  0.000331880        0.078377659  0.000397452        0.071718364  0.000878785        0.084020659  0.003184938        
088  2.422120283           0.061218643  0.000101536        0.087504940  0.000223465        0.087918383  0.000330989        0.078283230  0.000396897        0.071684941  0.000872111        0.083754268  0.003133558        
089  2.435843454           0.060417551  0.000101184        0.086792658  0.000222651        0.087572037  0.000330100        0.078187118  0.000396371        0.071651244  0.000865644        0.083494592  0.003083912        
090  2.449489743           0.059635348  0.000100839        0.086090257  0.000221850        0.087226331  0.000329213        0.078089365  0.000395872        0.071617260  0.000859378        0.083241390  0.003035930        
091  2.463060427           0.058871445  0.000100502        0.085397589  0.000221063        0.086881333  0.000328328        0.077990009  0.000395399        0.071582976  0.000853304        0.082994433  0.002989546        
