# t                  norm_latt             t                  norm_cont
   2.34375000000000       2.038395997251404E-003	2.34375   0.0020885331249964554855   
   2.37500000000000       2.031539184841032E-003	2.375   0.0020810801248800600098   
   2.40625000000000       2.024601829311691E-003	2.40625   0.0020735522594673677958   
   2.43750000000000       2.017586236946583E-003	2.4375   0.0020659512312611411217   
   2.46875000000000       2.010494694143383E-003	2.46875   0.0020582787763140134749   
   2.50000000000000       2.003329467324374E-003	2.5   0.0020505366612485993551   
   2.53125000000000       1.996092802721583E-003	2.53125   0.0020427266802487131698   
   2.56250000000000       1.988786926067185E-003	2.5625   0.0020348506520385005973   
   2.59375000000000       1.981414042197651E-003	2.59375   0.0020269104168652313131   
   2.62500000000000       1.973976334591236E-003	2.625   0.0020189078335004009954   
   2.65625000000000       1.966475964852856E-003	2.65625   0.0020108447762726600977   
   2.68750000000000       1.958915072158645E-003	2.6875   0.0020027231321449422381   
   2.71875000000000       1.951295772669270E-003	2.71875   0.0019945447978470196527   
   2.75000000000000       1.943620158927296E-003	2.75   0.0019863116770735787300   
   2.78125000000000       1.935890299241760E-003	2.78125   0.0019780256777567952819   
   2.81250000000000       1.928108237073785E-003	2.8125   0.0019696887094213054822   
   2.84375000000000       1.920275990425572E-003	2.84375   0.0019613026806284214413   
   2.87500000000000       1.912395551241528E-003	2.875   0.0019528694965154360101   
   2.90625000000000       1.904468884827905E-003	2.90625   0.0019443910564349042064   
   2.93750000000000       1.896497929292108E-003	2.9375   0.0019358692516978821684   
   2.96875000000000       1.888484595010929E-003	2.96875   0.0019273059634242512783   
   3.00000000000000       1.880430764124788E-003	3.   0.0019187030605024567342   
   3.03125000000000       1.872338290068347E-003	3.03125   0.0019100623976602472721   
   3.06250000000000       1.864208997132131E-003	3.0625   0.0019013858136473161641   
   3.09375000000000       1.856044680063553E-003	3.09375   0.0018926751295301126936   
   3.12500000000000       1.847847103704712E-003	3.125   0.0018839321470985171652   
   3.15625000000000       1.839618002669267E-003	3.15625   0.0018751586473835498874   
   3.18750000000000       1.831359081060379E-003	3.1875   0.0018663563892848138369   
   3.21875000000000       1.823072012226907E-003	3.21875   0.0018575271083059499915   
   3.25000000000000       1.814758438562373E-003	3.25   0.0018486725153960114722   
   3.28125000000000       1.806419971342289E-003	3.28125   0.0018397942958943353858   
   3.31250000000000       1.798058190601561E-003	3.3125   0.0018308941085762071892   
   3.34375000000000       1.789674645052377E-003	3.34375   0.0018219735847963690181   
   3.37500000000000       1.781270852038243E-003	3.375   0.0018130343277272181941   
   3.40625000000000       1.772848297528270E-003	3.40625   0.0018040779116883724967   
   3.43750000000000       1.764408436145661E-003	3.4375   0.0017951058815641422155   
   3.46875000000000       1.755952691232355E-003	3.46875   0.0017861197523053429793   
   3.50000000000000       1.747482454947898E-003	3.5   0.0017771210085118054397   
   3.53125000000000       1.738999088400913E-003	3.53125   0.0017681111040918856777   
   3.56250000000000       1.730503921811119E-003	3.5625   0.0017590914619952514138   
   3.59375000000000       1.721998254701731E-003	3.59375   0.0017500634740152115003   
   3.62500000000000       1.713483356120636E-003	3.625   0.0017410285006568676741   
   3.65625000000000       1.704960464886915E-003	3.65625   0.0017319878710673961167   
   3.68750000000000       1.696430789864053E-003	3.6875   0.0017229428830248101215   
   3.71875000000000       1.687895510255693E-003	3.71875   0.0017138948029816123082   
   3.75000000000000       1.679355775924292E-003	3.75   0.0017048448661598136732   
   3.78125000000000       1.670812707729721E-003	3.78125   0.0016957942766938757598   
   3.81250000000000       1.662267397887671E-003	3.8125   0.0016867442078182199005   
   3.84375000000000       1.653720910344446E-003	3.84375   0.0016776958020960424908   
   3.87500000000000       1.645174281169360E-003	3.875   0.0016686501716862763335   
   3.90625000000000       1.636628518960553E-003	3.90625   0.0016596083986456441098   
   3.93750000000000       1.628084605264623E-003	3.9375   0.0016505715352628599309   
   3.96875000000000       1.619543495007719E-003	3.96875   0.0016415406044221477441   
   4.00000000000000       1.611006116938010E-003	4.   0.0016325165999933602396   
   4.03125000000000       1.602473374076579E-003	4.03125   0.0016235004872460980474   
   4.06250000000000       1.593946144176775E-003	4.0625   0.0016144932032853457113   
   4.09375000000000       1.585425280190557E-003	4.09375   0.0016054956575062575535   
   4.12500000000000       1.576911610740210E-003	4.125   0.0015965087320658425353   
   4.15625000000000       1.568405940595132E-003	4.15625   0.0015875332823694120764   
   4.18750000000000       1.559909051152060E-003	4.1875   0.0015785701375697680790   
   4.21875000000000       1.551421700917889E-003	4.21875   0.0015696201010772197418   
   4.25000000000000       1.542944625994087E-003	4.25   0.0015606839510786268023   
   4.28125000000000       1.534478540562836E-003	4.28125   0.0015517624410637733444   
   4.31250000000000       1.526024137371574E-003	4.3125   0.0015428563003574800071   
   4.34375000000000       1.517582088218621E-003	4.34375   0.0015339662346559631422   
   4.37500000000000       1.509153044435259E-003	4.375   0.0015250929265660470265   
   4.40625000000000       1.500737637367802E-003	4.40625   0.0015162370361459295184   
   4.43750000000000       1.492336478854866E-003	4.4375   0.0015073992014462924651   
   4.46875000000000       1.483950161702608E-003	4.46875   0.0014985800390506356402   
   4.50000000000000       1.475579260154851E-003	4.5   0.0014897801446137969885   
   4.53125000000000       1.467224330359606E-003	4.53125   0.0014810000933977024497   
   4.56250000000000       1.458885910830088E-003	4.5625   0.0014722404408034656216   
   4.59375000000000       1.450564522900300E-003	4.59375   0.0014635017228990310317   
   4.62500000000000       1.442260671175067E-003	4.625   0.0014547844569416248275   
   4.65625000000000       1.433974843973540E-003	4.65625   0.0014460891418943433418   
   4.68750000000000       1.425707513766534E-003	4.6875   0.0014374162589362732609   
   4.71875000000000       1.417459137606716E-003	4.71875   0.0014287662719655971234   
   4.75000000000000       1.409230157551869E-003	4.75   0.0014201396280951946492   
   4.78125000000000       1.401021001081010E-003	4.78125   0.0014115367581403040416   
   4.81250000000000       1.392832081502588E-003	4.8125   0.0014029580770978580037   
   4.84375000000000       1.384663798355426E-003	4.84375   0.0013944039846171568471   
   4.87500000000000       1.376516537801491E-003	4.875   0.0013858748654615858576   
   4.90625000000000       1.368390673010912E-003	4.90625   0.0013773710899611260990   
   4.93750000000000       1.360286564538828E-003	4.9375   0.0013688930144554472008   
   4.96875000000000       1.352204560694111E-003	4.96875   0.0013604409817274074738   
   5.00000000000000       1.344144997899844E-003	5.   0.0013520153214268210451   
   5.03125000000000       1.336108201045443E-003	5.03125   0.0013436163504843836938   
   5.06250000000000       1.328094483830936E-003	5.0625   0.0013352443735156788068   
   5.09375000000000       1.320104149102311E-003	5.09375   0.0013268996832152124597   
   5.12500000000000       1.312137489178944E-003	5.125   0.0013185825607404521634   
   5.15625000000000       1.304194786173035E-003	5.15625   0.0013102932760858673948   
   5.18750000000000       1.296276312300053E-003	5.1875   0.0013020320884469917524   
   5.21875000000000       1.288382330181838E-003	5.21875   0.0012937992465745465330   
   5.25000000000000       1.280513093141099E-003	5.25   0.0012855949891186838099   
   5.28125000000000       1.272668845487935E-003	5.28125   0.0012774195449634237922   
   5.31250000000000       1.264849822798554E-003	5.3125   0.0012692731335513764447   
   5.34375000000000       1.257056252185860E-003	5.34375   0.0012611559651988511371   
   5.37500000000000       1.249288352562630E-003	5.375   0.0012530682414014705402   
   5.40625000000000       1.241546334896682E-003	5.40625   0.0012450101551304161894   
   5.43750000000000       1.233830402458602E-003	5.4375   0.0012369818911194431455   
   5.46875000000000       1.226140751062126E-003	5.46875   0.0012289836261428100955   
   5.50000000000000       1.218477569296950E-003	5.5   0.0012210155292842790988   
   5.53125000000000       1.210841038754817E-003	5.53125   0.0012130777621973460800   
   5.56250000000000       1.203231334247827E-003	5.5625   0.0012051704793568691500   
   5.59375000000000       1.195648624020593E-003	5.59375   0.0011972938283022669697   
   5.62500000000000       1.188093069955038E-003	5.625   0.0011894479498724637119   
   5.65625000000000       1.180564827768832E-003	5.65625   0.0011816329784327607752   
   5.68750000000000       1.173064047207371E-003	5.6875   0.0011738490420938183232   
   5.71875000000000       1.165590872228871E-003	5.71875   0.0011660962629229320009   
   5.75000000000000       1.158145441184183E-003	5.75   0.0011583747571477918721   
   5.78125000000000       1.150727886989458E-003	5.78125   0.0011506846353529117691   
   5.81250000000000       1.143338337293879E-003	5.8125   0.0011430260026689178899   
   5.84375000000000       1.135976914640980E-003	5.84375   0.0011353989589548856638   
   5.87500000000000       1.128643736624393E-003	5.875   0.0011278035989739136623   
   5.90625000000000       1.121338916038476E-003	5.90625   0.0011202400125621227049   
   5.93750000000000       1.114062561023306E-003	5.9375   0.0011127082847912673216   
   5.96875000000000       1.106814775204429E-003	5.96875   0.0011052084961251454295   
   6.00000000000000       1.099595657827845E-003	6.   0.0010977407225699904733   
   6.03125000000000       1.092405303889930E-003	6.03125   0.0010903050358190284155   
   6.06250000000000       1.085243804262369E-003	6.0625   0.0010829015033913798519   
   6.09375000000000       1.078111245812966E-003	6.09375   0.0010755301887654852044   
   6.12500000000000       1.071007711521671E-003	6.125   0.0010681911515072284283   
   6.15625000000000       1.063933280592139E-003	6.15625   0.0010608844473929319843   
   6.18750000000000       1.056888028559371E-003	6.1875   0.0010536101285273929875   
   6.21875000000000       1.049872027393034E-003	6.21875   0.0010463682434571274785   
   6.25000000000000       1.042885345597164E-003	6.25   0.0010391588372789866736   
   6.28125000000000       1.035928048305456E-003	6.28125   0.0010319819517443058741   
   6.31250000000000       1.029000197373684E-003	6.3125   0.0010248376253587434430   
   6.34375000000000       1.022101851467736E-003	6.34375   0.0010177258934779639275   
   6.37500000000000       1.015233066148636E-003	6.375   0.0010106467883993160100   
   6.40625000000000       1.008393893954488E-003	6.40625   0.0010036003394496525359   
   6.43750000000000       1.001584384478390E-003	6.4375   0.00099658657306943639755   
   6.46875000000000       9.948045844440901E-004	6.46875   0.00098960551289327255724   
   6.50000000000000       9.880545377781891E-004	6.5   0.00098265717982700299080   
   6.53125000000000       9.813342856796665E-004	6.53125   0.00097574159212149781557   
   6.56250000000000       9.746438666864009E-004	6.5625   0.00096885876544327236086   
   6.59375000000000       9.679833167393646E-004	6.59375   0.00096200871294205643745   
   6.62500000000000       9.613526692438663E-004	6.625   0.00095519144531543857973   
   6.65625000000000       9.547519551286468E-004	6.65625   0.00094840697087070457324   
   6.68750000000000       9.481812029024110E-004	6.6875   0.00094165529558398614667   
   6.71875000000000       9.416404387081068E-004	6.71875   0.00093493642315683230731   
   6.75000000000000       9.351296863750940E-004	6.75   0.00092825035507031243508   
   6.78125000000000       9.286489674690929E-004	6.78125   0.00092159709063675692801   
   6.81250000000000       9.221983013402165E-004	6.8125   0.00091497662704923791409   
   6.84375000000000       9.157777051689617E-004	6.84375   0.00090838895942888931445   
   6.87500000000000       9.093871940104639E-004	6.875   0.00090183408087016236284   
   6.90625000000000       9.030267808368462E-004	6.90625   0.00089531198248410956009   
   6.93750000000000       8.966964765781204E-004	6.9375   0.00088882265343978697006   
   6.96875000000000       8.903962901609459E-004	6.96875   0.00088236608100386174904   
   7.00000000000000       8.841262285464941E-004	7.   0.00087594225057850884376   
   7.03125000000000       8.778862967662833E-004	7.03125   0.00086955114573767789663   
   7.06250000000000       8.716764979569022E-004	7.0625   0.00086319274826180856024   
   7.09375000000000       8.654968333932126E-004	7.09375   0.00085686703817106964891   
   7.12500000000000       8.593473025203717E-004	7.125   0.00085057399375719484247   
   7.15625000000000       8.532279029845589E-004	7.15625   0.00084431359161398500743   
   7.18750000000000       8.471386306624712E-004	7.1875   0.00083808580666654461423   
   7.21875000000000       8.410794796898625E-004	7.21875   0.00083189061219931720491   
   7.25000000000000       8.350504424889033E-004	7.25   0.00082572797988298240506   
   7.28125000000000       8.290515097944381E-004	7.28125   0.00081959787980027457564   
   7.31250000000000       8.230826706794860E-004	7.3125   0.00081350028047078086527   
   7.34375000000000       8.171439125797223E-004	7.34375   0.00080743514887477415026   
   7.37500000000000       8.112352213170263E-004	7.375   0.00080140245047613413853   
   7.40625000000000       8.053565811223062E-004	7.40625   0.00079540214924440776358   
   7.43750000000000       7.995079746575464E-004	7.4375   0.00078943420767605790536   
   7.46875000000000       7.936893830370350E-004	7.46875   0.00078349858681494744538   
   7.50000000000000       7.879007858479042E-004	7.5   0.00077759524627210369332   
   7.53125000000000       7.821421611701398E-004	7.53125   0.00077172414424480631046   
   7.56250000000000       7.764134855958017E-004	7.5625   0.00076588523753504000097   
   7.59375000000000       7.707147342477680E-004	7.59375   0.00076007848156735144425   
   7.62500000000000       7.650458807977690E-004	7.625   0.00075430383040614819964   
   7.65625000000000       7.594068974842368E-004	7.65625   0.00074856123677247562710   
   7.68750000000000       7.537977551292012E-004	7.6875   0.00074285065206030623410   
   7.71875000000000       7.482184231551291E-004	7.71875   0.00073717202635237427750   
   7.75000000000000       7.426688696011140E-004	7.75   0.00073152530843558692013   
   7.78125000000000       7.371490611386681E-004	7.78125   0.00072591044581604176241   
   7.81250000000000       7.316589630872708E-004	7.8125   0.00072032738473367914029   
   7.84375000000000       7.261985394294107E-004	7.84375   0.00071477607017659619942   
   7.87500000000000       7.207677528254274E-004	7.875   0.00070925644589504842192   
   7.90625000000000       7.153665646278460E-004	7.90625   0.00070376845441516299440   
   7.93750000000000       7.099949348957344E-004	7.9375   0.00069831203705238716349   
   7.96875000000000       7.046528224085179E-004	7.96875   0.00069288713392469352688   
   8.00000000000000       6.993401846796386E-004	8.   0.00068749368396556305216   
   8.03125000000000       6.940569779700957E-004	8.03125   0.00068213162493676550253   
   8.06250000000000       6.888031573015098E-004	8.0625   0.00067680089344095587532   
   8.09375000000000       6.835786764694039E-004	8.09375   0.00067150142493410442649   
   8.12500000000000       6.783834880558126E-004	8.125   0.00066623315373777685987   
   8.15625000000000       6.732175434422011E-004	8.15625   0.00066099601305128030312   
   8.18750000000000       6.680807928218816E-004	8.1875   0.00065578993496368977243   
   8.21875000000000       6.629731852125115E-004	8.21875   0.00065061485046576894338   
   8.25000000000000       6.578946684683171E-004	8.25   0.00064547068946179819564   
   8.28125000000000       6.528451892923959E-004	8.28125   0.00064035738078132208273   
   8.31250000000000       6.478246932486983E-004	8.3125   0.00063527485219082759465   
   8.34375000000000       6.428331247740911E-004	8.34375   0.00063022303040536382906   
   8.37500000000000       6.378704271902755E-004	8.375   0.00062520184110011296566   
   8.40625000000000       6.329365427156434E-004	8.40625   0.00062021120892192174693   
   8.43750000000000       6.280314124770656E-004	8.4375   0.00061525105750080200602   
   8.46875000000000       6.231549765216798E-004	8.46875   0.00061032130946140814829   
   8.50000000000000       6.183071738285220E-004	8.5   0.00060542188643449888552   
   8.53125000000000       6.134879423202610E-004	8.53125   0.00060055270906838994120   
   8.56250000000000       6.086972188748013E-004	8.5625   0.00059571369704040388986   
   8.59375000000000       6.039349393369325E-004	8.59375   0.00059090476906832276232   
   8.62500000000000       5.992010385298641E-004	8.625   0.00058612584292184854261   
   8.65625000000000       5.944954502668622E-004	8.65625   0.00058137683543407619774   
   8.68750000000000       5.898181073627788E-004	8.6875   0.00057665766251298342092   
   8.71875000000000       5.851689416456817E-004	8.71875   0.00057196823915294082832   
   8.75000000000000       5.805478839683406E-004	8.75   0.00056730847944624593124   
   8.78125000000000       5.759548642198807E-004	8.78125   0.00056267829659468380625   
   8.81250000000000       5.713898113373040E-004	8.8125   0.00055807760292111700707   
   8.84375000000000       5.668526533171018E-004	8.84375   0.00055350630988110690137   
   8.87500000000000       5.623433172268550E-004	8.875   0.00054896432807456827335   
   8.90625000000000       5.578617292168578E-004	8.90625   0.00054445156725745870856   
   8.93750000000000       5.534078145316928E-004	8.9375   0.00053996793635350396926   
   8.96875000000000       5.489814975219740E-004	8.96875   0.00053551334346596027735   
   9.00000000000000       5.445827016559464E-004	9.   0.00053108769588941414623   
   9.03125000000000       5.402113495311682E-004	9.03125   0.00052669090012162014209   
   9.06250000000000       5.358673628862904E-004	9.0625   0.00052232286187537670937   
   9.09375000000000       5.315506626126986E-004	9.09375   0.00051798348609043996304   
   9.12500000000000       5.272611687663209E-004	9.125   0.00051367267694547513210   
   9.15625000000000       5.229988005794143E-004	9.15625   0.00050939033787004513312   
   9.18750000000000       5.187634764723337E-004	9.1875   0.00050513637155663556011   
   9.21875000000000       5.145551140653422E-004	9.21875   0.00050091067997271519585   
   9.25000000000000       5.103736301905155E-004	9.25   0.00049671316437283098110   
   9.28125000000000       5.062189409035204E-004	9.28125   0.00049254372531073621954   
   9.31250000000000       5.020909614955953E-004	9.3125   0.00048840226265155064942   
   9.34375000000000       4.979896065053967E-004	9.34375   0.00048428867558395087557   
   9.37500000000000       4.939147897309375E-004	9.375   0.00048020286263238952817   
   9.40625000000000       4.898664242415389E-004	9.40625   0.00047614472166934139732   
   9.43750000000000       4.858444223897826E-004	9.4375   0.00047211414992757468320   
   9.46875000000000       4.818486958235179E-004	9.46875   0.00046811104401244540229   
   9.50000000000000       4.778791554978107E-004	9.5   0.00046413529991421289801   
   9.53125000000000       4.739357116869952E-004	9.53125   0.00046018681302037432070   
   9.56250000000000       4.700182739966613E-004	9.5625   0.00045626547812801586607   
   9.59375000000000       4.661267513756801E-004	9.59375   0.00045237118945617849213   
   9.62500000000000       4.622610521282762E-004	9.625   0.00044850384065823577343   
   9.65625000000000       4.584210839260334E-004	9.65625   0.00044466332483428149612   
   9.68750000000000       4.546067538199421E-004	9.6875   0.00044084953454352454888   
   9.71875000000000       4.508179682524884E-004	9.71875   0.00043706236181668862238   
   9.75000000000000       4.470546330696755E-004	9.75   0.00043330169816841419294   
   9.78125000000000       4.433166535330714E-004	9.78125   0.00042956743460966023543   
   9.81250000000000       4.396039343318656E-004	9.8125   0.00042585946166010308412   
   9.84375000000000       4.359163795949245E-004	9.84375   0.00042217766936052983977   
   9.87500000000000       4.322538929027954E-004	9.875   0.00041852194728522370508   
   9.90625000000000       4.286163772997525E-004	9.90625   0.00041489218455433861922   
   9.93750000000000       4.250037353058249E-004	9.9375   0.00041128826984626055507   
   9.96875000000000       4.214158689287729E-004	9.96875   0.00040771009140995283984   
   10.0000000000000       4.178526796760631E-004	10.   0.00040415753707728286050   
   10.0312500000000       4.143140685668863E-004	10.0313   0.00040063049427532752032   
   10.0625000000000       4.107999361440434E-004	10.0625   0.00039712885003865482065   
   10.0937500000000       4.073101824859165E-004	10.0938   0.00039365249102157895366   
   10.1250000000000       4.038447072183432E-004	10.125   0.00039020130351038630627   
   10.1562500000000       4.004034095264916E-004	10.1563   0.00038677517343552979288   
   10.1875000000000       3.969861881667309E-004	10.1875   0.00038337398638378895504   
   10.2187500000000       3.935929414784064E-004	10.2188   0.00037999762761039328871   
   10.2500000000000       3.902235673956473E-004	10.25   0.00037664598205110628553   
   10.2812500000000       3.868779634591046E-004	10.2813   0.00037331893433426770182   
   10.3125000000000       3.835560268276435E-004	10.3125   0.00037001636879279159903   
   10.3437500000000       3.802576542900374E-004	10.3438   0.00036673816947611773122   
   10.3750000000000       3.769827422765858E-004	10.375   0.00036348422016211388871   
   10.4062500000000       3.737311868706783E-004	10.4063   0.00036025440436892684269   
   10.4375000000000       3.705028838203497E-004	10.4375   0.00035704860536677957255   
   10.4687500000000       3.672977285497793E-004	10.4688   0.00035386670618971249650   
   10.5000000000000       3.641156161706893E-004	10.5   0.00035070858964726646572   
   10.5312500000000       3.609564414937831E-004	10.5313   0.00034757413833610532402   
   10.5625000000000       3.578200990400375E-004	10.5625   0.00034446323465157587707   
   10.5937500000000       3.547064830520046E-004	10.5938   0.00034137576079920315913   
   10.6250000000000       3.516154875050231E-004	10.625   0.00033831159880611892947   
   10.6562500000000       3.485470061183782E-004	10.6563   0.00033527063053242137626   
   10.6875000000000       3.455009323664093E-004	10.6875   0.00033225273768246405198   
   10.7187500000000       3.424771594895409E-004	10.7188   0.00032925780181607211104   
   10.7500000000000       3.394755805052532E-004	10.75   0.00032628570435968396825   
   10.7812500000000       3.364960882189989E-004	10.7813   0.00032333632661741654447   
   10.8125000000000       3.335385752350181E-004	10.8125   0.00032040954978205231477   
   10.8437500000000       3.306029339671460E-004	10.8438   0.00031750525494594642296   
   10.8750000000000       3.276890566494623E-004	10.875   0.00031462332311185217612   
   10.9062500000000       3.247968353469576E-004	10.9063   0.00031176363520366328193   
   10.9375000000000       3.219261619660521E-004	10.9375   0.00030892607207707124168   
   10.9687500000000       3.190769282651040E-004	10.9688   0.00030611051453013636167   
   11.0000000000000       3.162490258647601E-004	11.   0.00030331684331377089567   
   11.0312500000000       3.134423462583175E-004	11.0313   0.00030054493914213288124   
   11.0625000000000       3.106567808219535E-004	11.0625   0.00029779468270292928287   
   11.0937500000000       3.078922208248584E-004	11.0938   0.00029506595466762710449   
   11.1250000000000       3.051485574393338E-004	11.125   0.00029235863570157118435   
   11.1562500000000       3.024256817507892E-004	11.1563   0.00028967260647400743440   
   11.1875000000000       2.997234847676280E-004	11.1875   0.00028700774766801033617   
   11.2187500000000       2.970418574310917E-004	11.2188   0.00028436393999031355441   
   11.2500000000000       2.943806906249597E-004	11.25   0.00028174106418104257854   
   11.2812500000000       2.917398751852383E-004	11.2813   0.00027913900102334835089   
   11.3125000000000       2.891193019096948E-004	11.3125   0.00027655763135294088893   
   11.3437500000000       2.865188615673087E-004	11.3438   0.00027399683606752195672   
   11.3750000000000       2.839384449076725E-004	11.375   0.00027145649613611588835   
   11.4062500000000       2.813779426702719E-004	11.4063   0.00026893649260829771336   
   11.4375000000000       2.788372455936698E-004	11.4375   0.00026643670662331778066   
   11.4687500000000       2.763162444246000E-004	11.4688   0.00026395701941912212389   
   11.5000000000000       2.738148299269787E-004	11.5   0.00026149731234126785662   
   11.5312500000000       2.713328928908134E-004	11.5313   0.00025905746685173293121   
   11.5625000000000       2.688703241410005E-004	11.5625   0.00025663736453761963954   
   11.5937500000000       2.664270145460654E-004	11.5938   0.00025423688711975127807   
   11.6250000000000       2.640028550267575E-004	11.625   0.00025185591646116144299   
   11.6562500000000       2.615977365645879E-004	11.6563   0.00024949433457547546436   
   11.6875000000000       2.592115502102427E-004	11.6875   0.00024715202363518353005   
   11.7187500000000       2.568441870919148E-004	11.7188   0.00024482886597980509224   
   11.7500000000000       2.544955384235254E-004	11.75   0.00024252474412394419018   
   11.7812500000000       2.521654955128435E-004	11.7813   0.00024023954076523536302   
   11.8125000000000       2.498539497695316E-004	11.8125   0.00023797313879217986672   
   11.8437500000000       2.475607927130491E-004	11.8438   0.00023572542129187194737   
