# t                       norm_latt                     t                  norm_cont
  0.00000000              0.0000000000000000000         0.00000000   0.00237471524161729
   6.21875000000000       1.924516476401130E-003	6.21875   0.0019430247769041824980   
   6.25000000000000       1.920649638921253E-003	6.25   0.0019390374114731975967   
   6.28125000000000       1.916773524124589E-003	6.28125   0.0019350408019829520964   
   6.31250000000000       1.912888324258124E-003	6.3125   0.0019310351410206592839   
   6.34375000000000       1.908994230617773E-003	6.34375   0.0019270206205761356640   
   6.37500000000000       1.905091433520823E-003	6.375   0.0019229974319979938433   
   6.40625000000000       1.901180122279532E-003	6.40625   0.0019189657659510113996   
   6.43750000000000       1.897260485175648E-003	6.4375   0.0019149258123746791506   
   6.46875000000000       1.893332709434848E-003	6.46875   0.0019108777604429307867   
   6.50000000000000       1.889396981202839E-003	6.5   0.0019068217985250544406   
   6.53125000000000       1.885453485522120E-003	6.53125   0.0019027581141477854329   
   6.56250000000000       1.881502406308777E-003	6.5625   0.0018986868939585781623   
   6.59375000000000       1.877543926331013E-003	6.59375   0.0018946083236900538897   
   6.62500000000000       1.873578227187511E-003	6.625   0.0018905225881256200081   
   6.65625000000000       1.869605489287917E-003	6.65625   0.0018864298710662552848   
   6.68750000000000       1.865625891832699E-003	6.6875   0.0018823303552984545172   
   6.71875000000000       1.861639612793946E-003	6.71875   0.0018782242225633250451   
   6.75000000000000       1.857646828899149E-003	6.75   0.0018741116535268266237   
   6.78125000000000       1.853647715611395E-003	6.78125   0.0018699928277511452706   
   6.81250000000000       1.849642447115188E-003	6.8125   0.0018658679236671908610   
   6.84375000000000       1.845631196299321E-003	6.84375   0.0018617371185482074559   
   6.87500000000000       1.841614134742577E-003	6.875   0.0018576005884844846071   
   6.90625000000000       1.837591432699352E-003	6.90625   0.0018534585083591571871   
   6.93750000000000       1.833563259086028E-003	6.9375   0.0018493110518250806457   
   6.96875000000000       1.829529781468688E-003	6.96875   0.0018451583912827679899   
   7.00000000000000       1.825491166050358E-003	7.   0.0018410006978593742222   
   7.03125000000000       1.821447577660576E-003	7.03125   0.0018368381413887134552   
   7.06250000000000       1.817399179744116E-003	7.0625   0.0018326708903922934429   
   7.09375000000000       1.813346134351409E-003	7.09375   0.0018284991120613518265   
   7.12500000000000       1.809288602129277E-003	7.125   0.0018243229722398779978   
   7.15625000000000       1.805226742312304E-003	7.15625   0.0018201426354086041141   
   7.18750000000000       1.801160712715119E-003	7.1875   0.0018159582646699484739   
   7.21875000000000       1.797090669725073E-003	7.21875   0.0018117700217338941662   
   7.25000000000000       1.793016768295672E-003	7.25   0.0018075780669047856469   
   7.28125000000000       1.788939161940629E-003	7.28125   0.0018033825590690256656   
   7.31250000000000       1.784858002728499E-003	7.3125   0.0017991836556836547665   
   7.34375000000000       1.780773441278163E-003	7.34375   0.0017949815127657954195   
   7.37500000000000       1.776685626754482E-003	7.375   0.0017907762848829426940   
   7.40625000000000       1.772594706864963E-003	7.40625   0.0017865681251440832743   
   7.43750000000000       1.768500827856397E-003	7.4375   0.0017823571851916245257   
   7.46875000000000       1.764404134513133E-003	7.46875   0.0017781436151941152582   
   7.50000000000000       1.760304770154535E-003	7.5   0.0017739275638397397901   
   7.53125000000000       1.756202876634120E-003	7.53125   0.0017697091783305668985   
   7.56250000000000       1.752098594338621E-003	7.5625   0.0017654886043775352456   
   7.59375000000000       1.747992062187588E-003	7.59375   0.0017612659861961568905   
   7.62500000000000       1.743883417633869E-003	7.625   0.0017570414665029205427   
   7.65625000000000       1.739772796664000E-003	7.65625   0.0017528151865123762689   
   7.68750000000000       1.735660333799701E-003	7.6875   0.0017485872859348834462   
   7.71875000000000       1.731546162099173E-003	7.71875   0.0017443579029750038481   
   7.75000000000000       1.727430413159435E-003	7.75   0.0017401271743305218555   
   7.78125000000000       1.723313217118855E-003	7.78125   0.0017358952351920739157   
   7.81250000000000       1.719194702659771E-003	7.8125   0.0017316622192433695019   
   7.84375000000000       1.715074997012244E-003	7.84375   0.0017274282586619859831   
   7.87500000000000       1.710954225957499E-003	7.875   0.0017231934841207199703   
   7.90625000000000       1.706832513832413E-003	7.90625   0.0017189580247894778848   
   7.93750000000000       1.702709983533445E-003	7.9375   0.0017147220083376886719   
   7.96875000000000       1.698586756522256E-003	7.96875   0.0017104855609372217812   
   8.00000000000000       1.694462952830217E-003	8.   0.0017062488072657937364   
   8.03125000000000       1.690338691064367E-003	8.03125   0.0017020118705108468268   
   8.06250000000000       1.686214088413522E-003	8.0625   0.0016977748723738836725   
   8.09375000000000       1.682089260653796E-003	8.09375   0.0016935379330752416420   
   8.12500000000000       1.677964322155740E-003	8.125   0.0016893011713592913285   
   8.15625000000000       1.673839385890639E-003	8.15625   0.0016850647045000435348   
   8.18750000000000       1.669714563438333E-003	8.1875   0.0016808286483071494551   
   8.21875000000000       1.665589964993638E-003	8.21875   0.0016765931171322789906   
   8.25000000000000       1.661465699374594E-003	8.25   0.0016723582238758623896   
   8.28125000000000       1.657341874030249E-003	8.28125   0.0016681240799941806562   
   8.31250000000000       1.653218595048470E-003	8.3125   0.0016638907955067904305   
   8.34375000000000       1.649095967164742E-003	8.34375   0.0016596584790042693064   
   8.37500000000000       1.644974093770141E-003	8.375   0.0016554272376562678146   
   8.40625000000000       1.640853076920750E-003	8.40625   0.0016511971772198545665   
   8.43750000000000       1.636733017345953E-003	8.4375   0.0016469684020481413190   
   8.46875000000000       1.632614014458259E-003	8.46875   0.0016427410150991749922   
   8.50000000000000       1.628496166361914E-003	8.5   0.0016385151179450839367   
   8.53125000000000       1.624379569863063E-003	8.53125   0.0016342908107814660217   
   8.56250000000000       1.620264320478994E-003	8.5625   0.0016300681924370063798   
   8.59375000000000       1.616150512448076E-003	8.59375   0.0016258473603833129189   
   8.62500000000000       1.612038238739853E-003	8.625   0.0016216284107449579753   
   8.65625000000000       1.607927591064807E-003	8.65625   0.0016174114383097147550   
   8.68750000000000       1.603818659885043E-003	8.6875   0.0016131965365389774760   
   8.71875000000000       1.599711534424312E-003	8.71875   0.0016089837975783543871   
   8.75000000000000       1.595606302678341E-003	8.75   0.0016047733122684231106   
   8.78125000000000       1.591503051425943E-003	8.78125   0.0016005651701556380098   
   8.81250000000000       1.587401866239110E-003	8.8125   0.0015963594595033795529   
   8.84375000000000       1.583302831493959E-003	8.84375   0.0015921562673031358949   
   8.87500000000000       1.579206030381787E-003	8.875   0.0015879556792858071627   
   8.90625000000000       1.575111544919556E-003	8.90625   0.0015837577799331231781   
   8.93750000000000       1.571019455961307E-003	8.9375   0.0015795626524891656084   
   8.96875000000000       1.566929843208794E-003	8.96875   0.0015753703789719857804   
   9.00000000000000       1.562842785222812E-003	9.   0.0015711810401853096422   
   9.03125000000000       1.558758359434318E-003	9.03125   0.0015669947157303215985   
   9.06250000000000       1.554676642155530E-003	9.0625   0.0015628114840175191861   
   9.09375000000000       1.550597708591226E-003	9.09375   0.0015586314222786307938   
   9.12500000000000       1.546521632849986E-003	9.125   0.0015544546065785888622   
   9.15625000000000       1.542448487955304E-003	9.15625   0.0015502811118275512326   
   9.18750000000000       1.538378345857144E-003	9.1875   0.0015461110117929635380   
   9.21875000000000       1.534311277443064E-003	9.21875   0.0015419443791116557550   
   9.25000000000000       1.530247352549686E-003	9.25   0.0015377812853019662531   
   9.28125000000000       1.526186639973784E-003	9.28125   0.0015336218007758868968   
   9.31250000000000       1.522129207483842E-003	9.3125   0.0015294659948512229653   
   9.34375000000000       1.518075121831258E-003	9.34375   0.0015253139357637618667   
   9.37500000000000       1.514024448761733E-003	9.375   0.0015211656906794448275   
   9.40625000000000       1.509977253026267E-003	9.40625   0.0015170213257065359378   
   9.43750000000000       1.505933598393022E-003	9.4375   0.0015128809059077831356   
   9.46875000000000       1.501893547658001E-003	9.46875   0.0015087444953125659006   
   9.50000000000000       1.497857162656505E-003	9.5   0.0015046121569290246245   
   9.53125000000000       1.493824504274484E-003	9.53125   0.0015004839527561668072   
   9.56250000000000       1.489795632459350E-003	9.5625   0.0014963599437959454121   
   9.59375000000000       1.485770606231446E-003	9.59375   0.0014922401900653048936   
   9.62500000000000       1.481749483694919E-003	9.625   0.0014881247506081905825   
   9.65625000000000       1.477732322048888E-003	9.65625   0.0014840136835075172895   
   9.68750000000000       1.473719177598293E-003	9.6875   0.0014799070458970931509   
   9.71875000000000       1.469710105765101E-003	9.71875   0.0014758048939734949083   
   9.75000000000000       1.465705161098852E-003	9.75   0.0014717072830078909700   
   9.78125000000000       1.461704397287797E-003	9.78125   0.0014676142673578087624   
   9.81250000000000       1.457707867169600E-003	9.8125   0.0014635259004788430291   
   9.84375000000000       1.453715622741914E-003	9.84375   0.0014594422349363018859   
   9.87500000000000       1.449727715173177E-003	9.875   0.0014553633224167875858   
   9.90625000000000       1.445744194813258E-003	9.90625   0.0014512892137397090885   
   9.93750000000000       1.441765111203758E-003	9.9375   0.0014472199588687236697   
   9.96875000000000       1.437790513088864E-003	9.96875   0.0014431556069231049369   
   10.0000000000000       1.433820448425169E-003	10.   0.0014390962061890347535   
   10.0312500000000       1.429854964392575E-003	10.0313   0.0014350418041308166987   
   10.0625000000000       1.425894107404079E-003	10.0625   0.0014309924474020088156   
   10.0937500000000       1.421937923116157E-003	10.0938   0.0014269481818564735220   
   10.1250000000000       1.417986456438757E-003	10.125   0.0014229090525593426761   
   10.1562500000000       1.414039751545415E-003	10.1563   0.0014188751037978959029   
   10.1875000000000       1.410097851883017E-003	10.1875   0.0014148463790923504013   
   10.2187500000000       1.406160800181754E-003	10.2188   0.0014108229212065605572   
   10.2500000000000       1.402228638464842E-003	10.25   0.0014068047721586257957   
   10.2812500000000       1.398301408058120E-003	10.2813   0.0014027919732314052069   
   10.3125000000000       1.394379149599849E-003	10.3125   0.0013987845649829375786   
   10.3437500000000       1.390461903049807E-003	10.3438   0.0013947825872567655664   
   10.3750000000000       1.386549707699148E-003	10.375   0.0013907860791921628244   
   10.4062500000000       1.382642602179461E-003	10.4063   0.0013867950792342630121   
   10.4375000000000       1.378740624472031E-003	10.4375   0.0013828096251440896772   
   10.4687500000000       1.374843811916948E-003	10.4688   0.0013788297540084861041   
   10.5000000000000       1.370952201222300E-003	10.5   0.0013748555022499442955   
   10.5312500000000       1.367065828472966E-003	10.5313   0.0013708869056363323382   
   10.5625000000000       1.363184729139513E-003	10.5625   0.0013669239992905194782   
   10.5937500000000       1.359308938087095E-003	10.5938   0.0013629668176998983073   
   10.6250000000000       1.355438489583874E-003	10.625   0.0013590153947258035338   
   10.6562500000000       1.351573417309898E-003	10.6563   0.0013550697636128268820   
   10.6875000000000       1.347713754365336E-003	10.6875   0.0013511299569980277278   
   10.7187500000000       1.343859533279073E-003	10.7188   0.0013471960069200391502   
   10.7500000000000       1.340010786016798E-003	10.75   0.0013432679448280691331   
   10.7812500000000       1.336167543989442E-003	10.7813   0.0013393458015907967185   
   10.8125000000000       1.332329838061053E-003	10.8125   0.0013354296075051629678   
   10.8437500000000       1.328497698557105E-003	10.8438   0.0013315193923050566442   
   10.8750000000000       1.324671155272042E-003	10.875   0.0013276151851698945845   
   10.9062500000000       1.320850237477479E-003	10.9063   0.0013237170147330967786   
   10.9375000000000       1.317034973929713E-003	10.9375   0.0013198249090904562290   
   10.9687500000000       1.313225392877321E-003	10.9688   0.0013159388958084037056   
   11.0000000000000       1.309421522068913E-003	11.   0.0013120590019321675624   
   11.0312500000000       1.305623388760379E-003	11.0313   0.0013081852539938288232   
   11.0625000000000       1.301831019722426E-003	11.0625   0.0013043176780202717898   
   11.0937500000000       1.298044441247632E-003	11.0938   0.0013004562995410304634   
   11.1250000000000       1.294263679157686E-003	11.125   0.0012966011435960311117   
   11.1562500000000       1.290488758810802E-003	11.1563   0.0012927522347432313512   
   11.1875000000000       1.286719705107902E-003	11.1875   0.0012889095970661561498   
   11.2187500000000       1.282956542500474E-003	11.2188   0.0012850732541813311894   
   11.2500000000000       1.279199294996587E-003	11.25   0.0012812432292456140602   
   11.2812500000000       1.275447986168045E-003	11.2813   0.0012774195449634237922   
   11.3125000000000       1.271702639156854E-003	11.3125   0.0012736022235938692561   
   11.3437500000000       1.267963276681697E-003	11.3438   0.0012697912869577769966   
   11.3750000000000       1.264229921044523E-003	11.375   0.0012659867564446190871   
   11.4062500000000       1.260502594136754E-003	11.4063   0.0012621886530193416217   
   11.4375000000000       1.256781317445457E-003	11.4375   0.0012583969972290944829   
   11.4687500000000       1.253066112059963E-003	11.4688   0.0012546118092098630489   
   11.5000000000000       1.249356998677346E-003	11.5   0.0012508331086930025253   
   11.5312500000000       1.245653997608721E-003	11.5313   0.0012470609150116756060   
   11.5625000000000       1.241957128785263E-003	11.5625   0.0012432952471071941895   
   11.5937500000000       1.238266411763748E-003	11.5938   0.0012395361235352658952   
   11.6250000000000       1.234581865732585E-003	11.625   0.0012357835624721461387   
   11.6562500000000       1.230903509517144E-003	11.6563   0.0012320375817206965469   
   11.6875000000000       1.227231361585618E-003	11.6875   0.0012282981987163505037   
   11.7187500000000       1.223565440054311E-003	11.7188   0.0012245654305329866356   
   11.7500000000000       1.219905762693135E-003	11.75   0.0012208392938887110572   
   11.7812500000000       1.216252346930897E-003	11.7813   0.0012171198051515492107   
   11.8125000000000       1.212605209860503E-003	11.8125   0.0012134069803450481451   
